FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Latitude,Longitude
204062,10/00319/MIXED,Megabrek (Breakfast Club),School/college/university,7845,Camerton C Of E (vc) Primary School,Camerton Hill,Camerton,Bath,BA2 0PS,Exempt,fhrs_exempt_en-GB,2014-03-31,"","","",51.31629900000000,51.31629900000000
666599,14/00171/MIXED,Mehak Indian Cuisene,Restaurant/Cafe/Canteen,1,The Grange Hotel,42 Bath Road,Keynsham,Bristol,BS31 1SN,1,fhrs_1_en-GB,2014-04-10,20,20,10,51.41218300000000,51.41218300000000
204913,11/00106/FOOD,Melanie Harris,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2011-06-27,5,5,5,"",""
205289,09/00137/MIXED,Membland Guest House,Hotel/bed & breakfast/guest house,7842,7 Pulteney Terrace,Pulteney Road,Bathwick,Bath,BA2 4HJ,5,fhrs_5_en-GB,2009-09-02,5,5,5,51.37918600000000,51.37918600000000
428845,12/00096/MIXED,Menu Gordon Jones,Restaurant/Cafe/Canteen,1,2 Wellsway,Bath,"","",BA2 3AQ,3,fhrs_3_en-GB,2012-06-14,10,10,10,51.37406600000000,51.37406600000000
205073,12/00003/MIXED,Methodist Homes (MHA),Hospitals/Childcare/Caring Premises,5,49 Church Court,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2JA,4,fhrs_4_en-GB,2011-06-28,5,10,0,51.28579500000000,51.28579500000000
203990,09630/0016/0/000,Methodist Homes For The Aged,Hospitals/Childcare/Caring Premises,5,Stratton House,16 Park Lane,Lower Weston,Bath,BA1 2XH,5,fhrs_5_en-GB,2013-07-16,0,0,0,51.38866500000000,51.38866500000000
204053,11/00267/MIXED,Methodist Housing Assocation,Hospitals/Childcare/Caring Premises,5,Walcot Court,Walcot Gate,Walcot,Bath,BA1 5UB,5,fhrs_5_en-GB,2011-12-16,0,0,0,51.38924700000000,51.38924700000000
205532,14380/0004/A/000,MG Pharmacy Widcombe,Retailers - other,4613,M G Pharmacy,4A Widcombe Parade,Widcombe,Bath,BA2 4JT,Exempt,fhrs_exempt_en-GB,2012-03-23,"","","",51.37638900000000,51.37638900000000
204881,09/00014/MIXED,Midsomer Norton Children's Centre,Restaurant/Cafe/Canteen,1,Midsomer Norton Childrens Centre,High Street,Midsomer Norton,Radstock,BA3 2DR,5,fhrs_5_en-GB,2014-04-07,0,0,0,51.28699100000000,51.28699100000000
203992,18033/1000/2/000,Midsomer Norton Cricket Club,Other catering premises,7841,Midsomer Norton Cricket Ground,Withies Lane,Midsomer Norton,Radstock,BA3 2JE,5,fhrs_5_en-GB,2014-03-06,5,5,5,51.28303500000000,51.28303500000000
204124,15697/1300/2/000,Midsomer Norton Primary School,School/college/university,7845,Midsomer Norton County Primary Scho,High Street,Midsomer Norton,Radstock,BA3 2DR,5,fhrs_5_en-GB,2014-07-15,5,0,5,51.28699100000000,51.28699100000000
204851,15628/0004/2/000,Midsomer Norton United Services Club,Other catering premises,7841,4 North Road,Midsomer Norton,Radstock,Bath And North East Somerset,BA3 2QD,5,fhrs_5_en-GB,2011-09-09,5,5,5,51.28915900000000,51.28915900000000
204693,09/00073/MIXED,Miles House Day Nursery,Hospitals/Childcare/Caring Premises,5,Miles House,Dunsford Place,Bathwick,Bath,BA2 6HF,5,fhrs_5_en-GB,2013-11-18,0,0,0,51.38257800000000,51.38257800000000
556178,13/00106/FOOD,Milk Street Kitchen,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-06-07,5,5,5,"",""
633692,14/00008/MIXED,Miller & Carter Steakhouse,Restaurant/Cafe/Canteen,1,Miller & Carter,23 Milsom Street,City Centre,Bath,BA1 1DE,5,fhrs_5_en-GB,2014-02-05,0,0,0,51.38416100000000,51.38416100000000
205463,06010/0025/0/000,Millets,Retailers - other,4613,Millets,25 - 26 High Street,City Centre,Bath,BA1 5AJ,Exempt,fhrs_exempt_en-GB,2014-03-17,"","","",51.38241500000000,51.38241500000000
556171,12/00376/MIXED,Milton House,Hotel/bed & breakfast/guest house,7842,75 Wellsway,Bath,Bath And North East Somerset,"",BA2 4RU,5,fhrs_5_en-GB,2013-06-07,5,5,5,51.37148900000000,51.37148900000000
491465,12/00323/MIXED,Mini Matts,Mobile caterer,7846,Hinton Garage Compound,Lower Bristol Road,Twerton,Bath,BA2 9EU,5,fhrs_5_en-GB,2012-12-13,0,0,5,51.38825000000000,51.38825000000000
520711,13/00010/FOOD,Minky Kitten Cakes,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-02-26,5,5,5,"",""
205304,11/00205/MIXED,Mission Burrito,Other catering premises,7841,4 New Street,City Centre,Bath,"",BA1 2AF,5,fhrs_5_en-GB,2013-02-27,0,0,0,51.38127800000000,51.38127800000000
205428,14960/3800/3/C01,Mogg Hill Annexe Playgroup,Hospitals/Childcare/Caring Premises,5,Playgroup Mogg Hill Annexe  St John,Church Road,Peasedown St. John,Bath,BA2 8AA,Exempt,fhrs_exempt_en-GB,2009-06-05,"","","",51.31621700000000,51.31621700000000
204727,13700/0140/0/000,Moghul Indian Take Away,Takeaway/sandwich shop,7844,140 Walcot Street,City Centre,Bath,"",BA1 5BL,3,fhrs_3_en-GB,2014-01-23,10,10,10,51.38845100000000,51.38845100000000
205320,05040/0014/0/000,Moles Club And Kitchen,Pub/bar/nightclub,7843,Moles Club,14 George Street,City Centre,Bath,BA1 2EN,5,fhrs_5_en-GB,2011-09-26,5,5,5,51.38486000000000,51.38486000000000
205698,10/00389/MIXED,Molloy's,Pub/bar/nightclub,7843,1 Barton Street,City Centre,Bath,"",BA1 1HQ,4,fhrs_4_en-GB,2013-11-18,"","","",51.38227000000000,51.38227000000000
205540,18801/1200/2/000,Monday Club,Restaurant/Cafe/Canteen,1,Chew Magna Millennium Hall,South Parade,Chew Magna,Bristol,BS40 8SH,5,fhrs_5_en-GB,2010-10-11,0,5,0,51.36598400000000,51.36598400000000
204666,09/00143/MIXED,Monkton Combe Garage,Retailers - other,4613,Warminster Road,Monkton Combe,Bath,Bath And North East Somerset,BA2 7HY,4,fhrs_4_en-GB,2009-12-03,10,5,5,51.35929500000000,51.35929500000000
204638,02680/2400/2/000,Monkton Combe Junior School Canteen,School/college/university,7845,Monkton Combe Junior School,Church Road,Combe Down,Bath,BA2 7ET,5,fhrs_5_en-GB,2014-01-15,5,5,0,51.35857600000000,51.35857600000000
204856,14920/3400/2/000,Monkton Combe School (Tuck Shop),Retailers - other,4613,Monkton Combe School,Church Lane,Monkton Combe,Bath,BA2 7HG,Exempt,fhrs_exempt_en-GB,2009-07-14,"","","",51.35731800000000,51.35731800000000
204131,14920/3400/3/C01,Monkton Combe Senior School,School/college/university,7845,Monkton Combe School,Church Lane,Monkton Combe,Bath,BA2 7HG,5,fhrs_5_en-GB,2013-02-07,0,5,0,51.35731800000000,51.35731800000000
204844,13250/0021/0/000,Monsoon Accessorize,Retailers - other,4613,Monsoon,21 - 22 Union Street,City Centre,Bath,BA1 1RS,Exempt,fhrs_exempt_en-GB,2014-03-31,"","","",51.38201700000000,51.38201700000000
204345,15966/1500/3/C01,Montessori Kindergarten,Hospitals/Childcare/Caring Premises,5,Hinton Blewett Village Hall,Litton Lane,Hinton Blewett,Bristol,BS39 5BA,5,fhrs_5_en-GB,2014-02-06,5,5,0,51.29976400000000,51.29976400000000
204242,18801/0005/0/000,Moondance Cafe,Restaurant/Cafe/Canteen,1,Unit A Moondance Cafe,5 South Parade,Chew Magna,Bristol,BS40 8SH,4,fhrs_4_en-GB,2013-08-27,10,5,5,51.36598400000000,51.36598400000000
205584,09/00174/MIXED,Moorfields Inn,Pub/bar/nightclub,7843,Moorfields Hotel,73 Third Avenue,Oldfield Park,Bath,BA2 3NZ,5,fhrs_5_en-GB,2014-03-20,5,5,5,51.37493200000000,51.37493200000000
204539,08520/1500/2/000,Moorlands Infants School,School/college/university,7845,Moorlands Infant School,Moorfields Road,Moorlands,Bath,BA2 2DQ,5,fhrs_5_en-GB,2014-01-14,5,5,0,51.37074500000000,51.37074500000000
204645,04330/1700/2/000,Moorlands Junior School,School/college/university,7845,Chantry Mead Road,Moorlands,Bath,Bath And North East Somerset,BA2 2DE,5,fhrs_5_en-GB,2014-01-22,0,5,5,51.36912600000000,51.36912600000000
591352,13/00188/MIXED,Morrisons,Retailers - supermarkets/hypermarkets,7840,105 High Street,Twerton,Bath,Bath And North East Somerset,BA2 1DB,5,fhrs_5_en-GB,2013-10-03,0,0,0,51.37971300000000,51.37971300000000
204981,07420/2700/2/000,Morrisons,Retailers - supermarkets/hypermarkets,7840,Morrisons Supermarket,London Road,Walcot,Bath,BA1 6AE,5,fhrs_5_en-GB,2013-10-04,0,5,0,51.39162700000000,51.39162700000000
205125,05/00142/FOOD,Morrisons Supermarket Public Cafe,Restaurant/Cafe/Canteen,1,Morrisons Supermarkets Plc,London Road,Walcot,Bath,BA1 6AE,5,fhrs_5_en-GB,2013-10-04,0,0,0,51.39162700000000,51.39162700000000
205497,05/00141/FOOD,Morrisons Supermarket Staff Canteen,Restaurant/Cafe/Canteen,1,Morrisons Supermarkets Plc,London Road,Walcot,Bath,BA1 6AE,5,fhrs_5_en-GB,2013-10-04,0,0,0,51.39162700000000,51.39162700000000
205485,11/00073/FOOD,Mo's Kitchen,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2011-04-21,5,5,5,"",""
204208,06/00248/FOOD,Mosaic,School/college/university,7845,Riverside Youth Centre,London Road,Walcot,Bath,BA1 6AE,4,fhrs_4_en-GB,2014-03-13,10,0,10,51.39162700000000,51.39162700000000
205406,15269/0002/0/000,Mostyn Lodge Residential Home,Hospitals/Childcare/Caring Premises,5,2 Kelston Road,Keynsham,Bristol,Bath And North East Somerset,BS31 2JH,3,fhrs_3_en-GB,2012-01-18,10,5,10,51.41208100000000,51.41208100000000
462993,12/00331/MIXED,Mouchuck Restaurant,Other catering premises,7841,Mouchuck Indian Restaurant & Takeaw,136 Wells Road,Lyncombe,Bath,BA2 3AH,5,fhrs_5_en-GB,2013-04-22,5,5,5,51.37405500000000,51.37405500000000
204890,07060/1300/2/000,Mount Haviland,Hospitals/Childcare/Caring Premises,5,97 Lansdown Lane,Upper Weston,Bath,Bath And North East Somerset,BA1 4NB,5,fhrs_5_en-GB,2014-04-28,0,5,5,51.40393800000000,51.40393800000000
205472,08/00030/MIXED,Moveable Feasts Location Catering Ltd,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2010-09-14,0,5,0,"",""
204010,15181/0008/0/000,Mr D's Takeaway,Takeaway/sandwich shop,7844,8 St George's Place,Kingsmead,Bath,Bath And North East Somerset,BA1 3AA,4,fhrs_4_en-GB,2010-12-13,5,5,10,51.38366700000000,51.38366700000000
205327,07/00155/FOOD,Mr D's Takeaway (mobile),Mobile caterer,7846,8 St George's Place,Kingsmead,Bath,"",BA1 3AA,4,fhrs_4_en-GB,2010-12-13,5,5,10,51.38366700000000,51.38366700000000
204774,05/00091/FOOD,Mr Ian Critchley,Other catering premises,7841,77 Great Pulteney Street,Bathwick,Bath,Bath And North East Somerset,BA2 4DL,5,fhrs_5_en-GB,2014-04-07,5,5,5,51.38385800000000,51.38385800000000
428846,12/00134/MIXED,Mrs Bryan's Cakes,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-07-20,5,5,0,"",""
204384,09830/3900/2/000,Mrs J Frere,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2014-04-28,5,5,5,"",""
520702,12/00344/FOOD,Mrs K's Cakes,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-02-28,5,5,0,"",""
203965,11/00011/FOOD,Mrs Margaret Hill,Other catering premises,7841,"","","","","",4,fhrs_4_en-GB,2011-03-17,5,5,10,"",""
204355,15524/9057/2/000,Mrs Noble,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2014-02-05,5,5,5,"",""
204995,10/00138/FOOD,Mrs Sally J Kitsell (Jacarandas),Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-08-09,5,5,5,"",""
205505,09/00138/FOOD,Mrs Sally Kruger-Paget,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2014-03-04,5,5,5,"",""
205232,11/00301/FOOD,Mrs Sarah Jean Burns,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-01-09,0,0,5,"",""
204323,08/00108/MIXED,Mrs Smiley O'Reilly's Ice Cream,Mobile caterer,7846,Unit 22 Mrs Smiley O'Reilly's Ice C,Pixash Lane,Keynsham,Bristol,BS31 1TS,5,fhrs_5_en-GB,2014-04-08,5,5,0,51.41388600000000,51.41388600000000
409471,12/00170/FOOD,Ms Beth Pearce,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-06-15,5,5,5,"",""
565712,13/00083/FOOD,Ms Enid Amy Brain,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2013-06-27,5,5,5,"",""
462978,12/00269/FOOD,Ms Lyn Garwood,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-10-15,5,5,5,"",""
244494,12/00103/FOOD,Ms Sarah Elizabeth Caney,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-03-09,5,5,0,"",""
205507,15697/0072/0/000,Muffins,Retailers - other,4613,Muffins,79 High Street,Midsomer Norton,Radstock,BA3 2DE,4,fhrs_4_en-GB,2013-12-04,"","","",51.28751000000000,51.28751000000000
204758,10/00142/MIXED,Mulberry Kidz Nursery And Pre-School,Hospitals/Childcare/Caring Premises,5,Mulberrykidz,Mulberry House,High Street,Bathampton,BA2 6SY,5,fhrs_5_en-GB,2014-01-21,0,5,0,51.39590200000000,51.39590200000000
204180,07/00332/MIXED,Munday's Catering,Mobile caterer,7846,"","","","","",5,fhrs_5_en-GB,2012-11-05,5,5,5,"",""
204972,06570/1400/2/000,Museum Of Bath At Work,Restaurant/Cafe/Canteen,1,Museum Of Bath At Work Camden Works,Julian Road,Lansdown,Bath,BA1 2RH,5,fhrs_5_en-GB,2013-05-09,5,5,5,51.38792700000000,51.38792700000000
617106,13/00219/MIXED,My Small World,Restaurant/Cafe/Canteen,1,10 - 12 Harris' Court,City Centre,Bath,"",BA1 1AS,5,fhrs_5_en-GB,2014-01-14,"","","",51.37823800000000,51.37823800000000
622044,13/00081/MIXED,My Sweet Cupcakery,Retailers - other,4613,31 Shaftesbury Road,Oldfield Park,Bath,Bath And North East Somerset,BA2 3LJ,5,fhrs_5_en-GB,2013-12-19,5,5,5,51.37650500000000,51.37650500000000
205010,05/00040/FOOD,N James,Mobile caterer,7846,23 Goldney Way,Temple Cloud,Bristol,Bath And North East Somerset,BS39 5DU,5,fhrs_5_en-GB,2014-03-13,5,5,5,51.32067900000000,51.32067900000000
520694,12/00301/MIXED,Nando's,Restaurant/Cafe/Canteen,1,5 Brunel Square,Bath,"","",BA1 1SX,5,fhrs_5_en-GB,2013-02-25,0,0,5,51.37744200000000,51.37744200000000
205641,05/00036/FOOD,Nando's Chicken Land Ltd,Restaurant/Cafe/Canteen,1,Unit 4 Restaurant,Kingsmead Leisure Complex,5 - 10 James Street West,Bath,BA1 2DT,5,fhrs_5_en-GB,2013-10-29,5,5,5,51.41457000000000,51.41457000000000
204600,15461/0030/0/000,Neals Fine Foods,Manufacturers/packers,7839,Neals Fine Foods 30 Temple Street,Keynsham,Bristol,"",BS31 1EH,4,fhrs_4_en-GB,2014-01-22,5,5,10,51.41329900000000,51.41329900000000
205157,06/00201/FOOD,Nettie Joy Cakes,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-11-13,5,5,5,"",""
205599,06/00174/MIXED,New Chung Ying,Takeaway/sandwich shop,7844,Chung Ying,21 Walcot Buildings,Walcot,Bath,BA1 6AD,3,fhrs_3_en-GB,2012-06-20,10,5,10,51.39107300000000,51.39107300000000
205343,08860/0021/0/000,New Crown Inn,Pub/bar/nightclub,7843,21 Newbridge Hill,Newbridge,Bath,"",BA1 3PW,3,fhrs_3_en-GB,2014-05-14,"","","",51.38520100000000,51.38520100000000
204354,15513/0090/0/000,New Inn,Pub/bar/nightclub,7843,90 Bath Hill,Keynsham,"","",BS31 1HN,5,fhrs_5_en-GB,2012-04-26,5,5,5,51.41232600000000,51.41232600000000
205625,15620/1000/2/000,New Inn,Pub/bar/nightclub,7843,The New Inn,Bath Road,Farmborough,"",BA2 0EG,4,fhrs_4_en-GB,2010-05-11,5,10,5,51.34976900000000,51.34976900000000
204228,15999/0013/0/000,New Lido Chef,Takeaway/sandwich shop,7844,13 Fortescue Road,Radstock,Bath And North East Somerset,"",BA3 3PJ,5,fhrs_5_en-GB,2010-02-25,0,5,5,51.29224000000000,51.29224000000000
204261,10/00023/MIXED,New Look,Retailers - other,4613,11 Southgate Street,Bath,"","",BA1 1AQ,Exempt,fhrs_exempt_en-GB,2014-02-14,"","","",51.37885500000000,51.37885500000000
204224,15770/0061/0/000,New Look,Retailers - other,4613,New Look,61 High Street,Keynsham,Bristol,BS31 1DS,Exempt,fhrs_exempt_en-GB,2012-11-12,"","","",51.41560800000000,51.41560800000000
205612,15930/1801/2/000,New Manor Farm Shop,Retailers - other,4613,New Manor Farm,Bath Road,West Harptree,Bristol,BS40 6HW,5,fhrs_5_en-GB,2013-07-25,5,5,0,51.32248200000000,51.32248200000000
204311,10/00300/MIXED,New Manor Farm Shop Tearooms,Restaurant/Cafe/Canteen,1,New Manor Farm,Bath Road,West Harptree,Bristol,BS40 6HW,5,fhrs_5_en-GB,2013-08-15,5,5,0,51.32248200000000,51.32248200000000
204056,02500/1000/2/000,Newbridge Primary School,School/college/university,7845,Infant Building,Newbridge Primary School,Charmouth Road,Newbridge,BA1 3LL,5,fhrs_5_en-GB,2014-05-19,5,5,5,51.38676900000000,51.38676900000000
204184,10/00353/MIXED,Newbridge Primary School Breakfast Club,School/college/university,7845,Junior Building,Newbridge Primary School,Charmouth Road,Newbridge,BA1 3LL,Exempt,fhrs_exempt_en-GB,2010-09-30,"","","",51.38676900000000,51.38676900000000
204145,10/00123/MIXED,Newbridge Store,Retailers - other,4613,22 Newbridge Road,Newbridge,Bath,"",BA1 3JZ,4,fhrs_4_en-GB,2010-09-13,5,5,10,51.38450100000000,51.38450100000000
204449,10/00285/MIXED,Newbridge Towers Residential Care Home,Hospitals/Childcare/Caring Premises,5,169 Newbridge Hill,Newbridge,Bath,"",BA1 3PX,5,fhrs_5_en-GB,2012-03-01,0,0,5,51.38826500000000,51.38826500000000
205356,08/00167/MIXED,Newleaf Healthfoods,Retailers - other,4613,Newleaf Health Foods,29 Shaftesbury Road,Oldfield Park,Bath,BA2 3LJ,5,fhrs_5_en-GB,2014-04-25,5,5,5,51.37650500000000,51.37650500000000
205124,05/00128/FOOD,Newton Farm Foods,Retailers - other,4613,Newton Farm,Village Road,Newton St. Loe,Bath,BA2 9BT,5,fhrs_5_en-GB,2012-06-06,0,5,0,51.38162000000000,51.38162000000000
205538,14940/4000/2/000,Newton Mill Caravan Park,Retailers - other,4613,Newton Mill Caravan And Camping Sit,Pennyquick,Newton St. Loe,Bath,BA2 9JF,5,fhrs_5_en-GB,2014-03-25,5,5,5,51.38201800000000,51.38201800000000
244493,11/00206/FOOD,Newton St Loe Catering And Events,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-02-21,0,5,0,"",""
205198,12220/0033/0/000,Next Plc,Retailers - other,4613,Next,33 Stall Street,City Centre,Bath,BA1 1QG,Exempt,fhrs_exempt_en-GB,2014-02-14,"","","",51.38057000000000,51.38057000000000
204508,09/00029/FOOD,Next Steps Nursery,Hospitals/Childcare/Caring Premises,5,St Johns Ce Va Primary School,Redfield Road,Midsomer Norton,Radstock,BA3 2JN,5,fhrs_5_en-GB,2013-03-21,0,0,0,51.28465300000000,51.28465300000000
203979,06/00267/MIXED,Nibbled Catering,Other catering premises,7841,"","","","","",5,fhrs_5_en-GB,2012-05-01,5,0,5,"",""
205464,06010/1400/3/053,Nibbles Cheese Shop,Retailers - other,4613,53 Guildhall Market,High Street,City Centre,Bath,BA2 4AW,3,fhrs_3_en-GB,2013-08-27,10,5,10,51.38241800000000,51.38241800000000
520693,12/00293/MIXED,No 5 Bistro,Restaurant/Cafe/Canteen,1,No 5 Bistro,5 Argyle Street,Bathwick,Bath,BA2 4BA,5,fhrs_5_en-GB,2013-02-28,0,5,0,51.38340200000000,51.38340200000000
205646,08/00162/MIXED,No 6 Restaurant,Restaurant/Cafe/Canteen,1,No 6 Restaurant,6 The Island,Midsomer Norton,Radstock,BA3 2HQ,4,fhrs_4_en-GB,2013-09-25,10,0,10,51.28518900000000,51.28518900000000
203986,05990/1800/3/C02,Noahs Ark Pre School,Hospitals/Childcare/Caring Premises,5,All Saints Church Centre,High Street,Upper Weston,Bath,BA1 4BX,5,fhrs_5_en-GB,2014-04-23,5,5,0,51.39566100000000,51.39566100000000
205355,08/00156/MIXED,Noahs Ark Pre-School,Hospitals/Childcare/Caring Premises,5,Noah's Ark Preschool,Farrington Road,Paulton,Bristol,BS39 7LW,5,fhrs_5_en-GB,2013-05-13,0,0,0,51.30677500000000,51.30677500000000
521396,12/00336/MIXED,Nonna's Cucina Italiana,Restaurant/Cafe/Canteen,1,Nonna's,39 Gay Street,City Centre,Bath,BA1 2NT,4,fhrs_4_en-GB,2013-02-18,5,5,10,51.38434600000000,51.38434600000000
205180,15679/9183/2/000,Nor West Bowling Club,Other catering premises,7841,Fosseway,Westfield,Midsomer Norton,Radstock,BA3 4AY,5,fhrs_5_en-GB,2014-03-13,5,5,5,51.28066900000000,51.28066900000000
204700,15697/0114/0/000,Norton Fried Chicken,Takeaway/sandwich shop,7844,Norton Fried Chicken,114 High Street,Midsomer Norton,Radstock,BA3 2DA,3,fhrs_3_en-GB,2011-03-03,10,10,10,51.28600000000000,51.28600000000000
205624,15617/1000/2/000,Norton Hill School,School/college/university,7845,Charlton Road,Westfield,Midsomer Norton,Radstock,BA3 4AD,5,fhrs_5_en-GB,2012-09-28,0,0,0,51.28062200000000,51.28062200000000
565707,12/00374/FOOD,Noya's Kitchen,Other catering premises,7841,"","","","","",4,fhrs_4_en-GB,2013-07-03,5,5,10,"",""
520685,12/00208/MIXED,Number 10 Guest House,Hotel/bed & breakfast/guest house,7842,10 Warminster Road,Bathampton,Bath,Bath And North East Somerset,BA2 6SH,5,fhrs_5_en-GB,2013-02-28,5,5,5,51.39136900000000,51.39136900000000
204091,03470/0002/0/000,Number 2,Hotel/bed & breakfast/guest house,7842,2 Crescent Gardens,Kingsmead,Bath,Bath And North East Somerset,BA1 2NA,5,fhrs_5_en-GB,2009-04-29,5,5,0,51.38397300000000,51.38397300000000
205324,03320/0001/0/000,Oak Tree Day Nursery,Hospitals/Childcare/Caring Premises,5,Day Nursery,1 Corston Drive,Newton St. Loe,Bath,BA2 9BE,5,fhrs_5_en-GB,2012-05-24,0,0,0,51.37871800000000,51.37871800000000
205380,14190/3000/2/000,Oakfield Care Home,Hospitals/Childcare/Caring Premises,5,Oakfield,Weston Park,Upper Weston,Bath,BA1 4AS,5,fhrs_5_en-GB,2014-03-20,0,0,5,51.39344700000000,51.39344700000000
205118,10/00055/MIXED,Odd Down Community Centre,Other catering premises,7841,Odd Down Youth Club,Odins Road,Odd Down,Bath,BA2 2TL,5,fhrs_5_en-GB,2014-02-20,5,5,5,51.36045200000000,51.36045200000000
204174,03190/1600/0/000,Odd Down FC,Other catering premises,7841,Odd Down Football Club,Combe Hay Lane,Odd Down,Bath,BA2 8PA,4,fhrs_4_en-GB,2011-04-08,10,5,5,51.35352500000000,51.35352500000000
203963,03190/1600/0/C01,Odd Down Football Club Market (General),Retailers - other,4613,Odd Down Football Club,Combe Hay Lane,Odd Down,Bath,BA2 8PA,5,fhrs_5_en-GB,2014-04-16,5,5,5,51.35352500000000,51.35352500000000
204613,04920/0088/0/000,Odd Down Pharmacy,Retailers - other,4613,88 Frome Road,Odd Down,Bath,Bath And North East Somerset,BA2 2PP,Exempt,fhrs_exempt_en-GB,2012-03-19,"","","",51.35942800000000,51.35942800000000
204256,05/00055/FOOD,Odeon Cinema,Retailers - other,4613,Kingsmead Leisure Complex,5 - 10 James Street West,Bath,"",BA1 2DT,5,fhrs_5_en-GB,2012-11-13,5,5,5,51.41457000000000,51.41457000000000
204283,09280/1100/2/000,Old Culverhaysians R F C,Other catering premises,7841,Old Fosse Road,Odd Down,Bath,Bath And North East Somerset,BA2 2SS,3,fhrs_3_en-GB,2010-08-31,10,10,5,51.35915500000000,51.35915500000000
204514,05330/0012/0/000,Old Green Tree Public House,Pub/bar/nightclub,7843,The Old Green Tree,12 Green Street,Bath,"",BA1 2JZ,5,fhrs_5_en-GB,2014-07-25,0,5,0,51.38333000000000,51.38333000000000
629802,13/00227/MIXED,Old Manor House Hotel,Hotel/bed & breakfast/guest house,7842,The Old Manor House Hotel,5 Bristol Road,Keynsham,Bristol,BS31 2BA,5,fhrs_5_en-GB,2013-11-05,5,5,5,51.41760400000000,51.41760400000000
